county,state,lat,long,03/01/20,03/02/20,03/03/20,03/04/20,03/05/20,03/06/20,03/07/20,03/08/20,03/09/20,03/10/20,03/11/20,03/12/20,03/13/20,03/14/20,03/15/20,03/16/20,03/17/20,03/18/20,03/19/20,03/20/20,03/21/20,03/22/20,03/23/20,03/24/20,03/25/20,03/26/20,03/27/20,03/28/20,03/29/20,03/30/20,03/31/20,04/01/20,04/02/20,04/03/20,04/04/20,04/05/20,04/06/20,04/07/20,04/08/20,04/09/20,04/10/20,04/11/20,04/12/20,04/13/20,04/14/20,04/15/20,04/16/20,04/17/20,04/18/20,04/19/20,04/20/20,04/21/20,04/22/20,04/23/20,04/24/20,04/25/20,04/26/20,04/27/20,04/28/20,04/29/20,04/30/20,05/01/20,05/02/20,05/03/20,05/04/20,05/05/20,05/06/20,05/07/20,05/08/20,05/09/20,05/10/20,05/11/20,05/12/20,05/13/20,05/14/20,05/15/20,05/16/20,05/17/20,05/18/20,05/19/20,05/20/20,05/21/20,05/22/20,05/23/20,05/24/20,05/25/20,05/26/20,05/27/20,05/28/20,05/29/20,05/30/20,05/31/20,06/01/20,06/02/20,06/03/20,06/04/20,06/05/20,06/06/20,06/07/20,06/08/20,06/09/20,06/10/20,06/11/20,06/12/20,06/13/20,06/14/20,06/15/20,06/16/20,06/17/20,06/18/20,06/19/20,06/20/20,06/21/20,06/22/20,06/23/20,06/24/20,06/25/20,06/26/20,06/27/20,06/28/20,06/29/20,06/30/20,07/01/20,07/02/20,07/03/20,07/04/20,07/05/20,07/06/20,07/07/20,07/08/20,07/09/20,07/10/20,07/11/20,07/12/20,07/13/20,07/14/20,07/15/20,07/16/20,07/17/20,07/18/20,07/19/20,07/20/20,07/21/20,07/22/20,07/23/20,07/24/20,07/25/20,07/26/20,07/27/20,07/28/20,07/29/20,07/30/20,07/31/20,08/01/20,08/02/20,08/03/20,08/04/20,08/05/20,08/06/20,08/07/20,08/08/20,08/09/20,08/10/20,08/11/20,08/12/20,08/13/20,08/14/20,08/15/20,08/16/20,08/17/20,08/18/20,08/19/20,08/20/20,08/21/20,08/22/20,08/23/20,08/24/20,08/25/20,08/26/20,08/27/20,08/28/20,08/29/20,08/30/20,08/31/20,09/01/20,09/02/20,09/03/20,09/04/20,09/05/20,09/06/20,09/07/20,09/08/20,09/09/20,09/10/20,09/11/20,09/12/20,09/13/20,09/14/20,09/15/20,09/16/20,09/17/20,09/18/20,09/19/20,09/20/20,09/21/20,09/22/20,09/23/20,09/24/20,09/25/20,09/26/20,09/27/20,09/28/20,09/29/20,09/30/20,10/01/20,10/02/20,10/03/20,10/04/20,10/05/20,10/06/20,10/07/20,10/08/20,10/09/20,10/10/20,10/11/20,10/12/20,10/13/20,10/14/20,10/15/20,10/16/20,10/17/20,10/18/20,10/19/20,10/20/20,10/21/20,10/22/20,10/23/20,10/24/20,10/25/20,10/26/20,10/27/20,10/28/20,10/29/20,10/30/20,10/31/20,11/01/20,11/02/20,11/03/20,11/04/20,11/05/20,11/06/20,11/07/20,11/08/20,11/09/20,11/10/20,11/11/20,11/12/20,11/13/20,11/14/20,11/15/20,11/16/20,11/17/20,11/18/20,11/19/20,11/20/20,11/21/20,11/22/20,11/23/20,11/24/20,11/25/20,11/26/20,11/27/20,11/28/20,11/29/20,11/30/20,12/01/20,12/02/20,12/03/20,12/04/20,12/05/20,12/06/20,12/07/20,12/08/20,12/09/20,12/10/20,12/11/20,12/12/20,12/13/20,12/14/20,12/15/20,12/16/20,12/17/20,12/18/20,12/19/20,12/20/20,12/21/20,12/22/20,12/23/20,12/24/20,12/25/20,12/26/20,12/27/20,12/28/20,12/29/20,12/30/20,12/31/20,01/01/21,01/02/21,01/03/21,01/04/21,01/05/21,01/06/21,01/07/21,01/08/21,01/09/21,01/10/21,01/11/21,01/12/21,01/13/21,01/14/21,01/15/21,01/16/21,01/17/21,01/18/21,01/19/21,01/20/21,01/21/21,01/22/21,01/23/21,01/24/21,01/25/21,01/26/21,01/27/21,01/28/21,01/29/21,01/30/21,01/31/21,02/01/21,02/02/21,02/03/21,02/04/21,02/05/21,02/06/21,02/07/21,02/08/21,02/09/21,02/10/21,02/11/21,02/12/21,02/13/21,02/14/21,02/15/21,02/16/21,02/17/21,02/18/21,02/19/21,02/20/21,02/21/21,02/22/21,02/23/21,02/24/21,02/25/21,02/26/21,02/27/21,02/28/21,03/01/21,03/02/21,03/03/21,03/04/21,03/05/21,03/06/21,03/07/21,03/08/21,03/09/21,03/10/21,03/11/21,03/12/21,03/13/21,03/14/21,03/15/21,03/16/21,03/17/21,03/18/21,03/19/21,03/20/21,03/21/21,03/22/21,03/23/21,03/24/21,03/25/21,03/26/21,03/27/21,03/28/21,03/29/21,03/30/21,03/31/21,04/01/21,04/02/21,04/03/21,04/04/21,04/05/21,04/06/21,04/07/21,04/08/21,04/09/21,04/10/21,04/11/21,04/12/21,04/13/21,04/14/21,04/15/21,04/16/21,04/17/21,04/18/21,04/19/21,04/20/21,04/21/21,04/22/21,04/23/21,04/24/21,04/25/21,04/26/21,04/27/21,04/28/21,04/29/21,04/30/21,05/01/21,05/02/21,05/03/21,05/04/21,05/05/21,05/06/21,05/07/21,05/08/21,05/09/21,05/10/21,05/11/21,05/12/21,05/13/21,05/14/21,05/15/21,05/16/21,05/17/21,05/18/21,05/19/21,05/20/21,05/21/21,05/22/21,05/23/21,05/24/21,05/25/21,05/26/21,05/27/21,05/28/21,05/29/21,05/30/21,05/31/21,06/01/21,06/02/21,06/03/21,06/04/21,06/05/21,06/06/21,06/07/21,06/08/21,06/09/21,06/10/21,06/11/21,06/12/21,06/13/21,06/14/21,06/15/21,06/16/21,06/17/21,06/18/21,06/19/21,06/20/21,06/21/21,06/22/21,06/23/21,06/24/21,06/25/21,06/26/21,06/27/21,06/28/21,06/29/21,06/30/21,07/01/21,07/02/21,07/03/21,07/04/21,07/05/21,07/06/21,07/07/21,07/08/21,07/09/21,07/10/21,07/11/21,07/12/21,07/13/21,07/14/21,07/15/21,07/16/21,07/17/21,07/18/21,07/19/21,07/20/21,07/21/21,07/22/21,07/23/21,07/24/21,07/25/21,07/26/21,07/27/21,07/28/21,07/29/21,07/30/21,07/31/21,08/01/21,08/02/21,08/03/21,08/04/21,08/05/21,08/06/21,08/07/21,08/08/21,08/09/21,08/10/21,08/11/21,08/12/21,08/13/21,08/14/21,08/15/21,08/16/21,08/17/21,08/18/21,08/19/21,08/20/21,08/21/21,08/22/21,08/23/21,08/24/21,08/25/21,08/26/21,08/27/21,08/28/21,08/29/21,08/30/21,08/31/21,09/01/21,09/02/21,09/03/21,09/04/21,09/05/21,09/06/21,09/07/21,09/08/21,09/09/21,09/10/21,09/11/21,09/12/21,09/13/21,09/14/21,09/15/21,09/16/21,09/17/21,09/18/21,09/19/21,09/20/21,09/21/21,09/22/21,09/23/21,09/24/21,09/25/21,09/26/21,09/27/21,09/28/21,09/29/21,09/30/21,10/01/21,10/02/21,10/03/21,10/04/21,10/05/21,10/06/21,10/07/21,10/08/21,10/09/21,10/10/21,10/11/21,10/12/21,10/13/21,10/14/21,10/15/21,10/16/21,10/17/21,10/18/21,10/19/21,10/20/21,10/21/21,10/22/21,10/23/21,10/24/21,10/25/21,10/26/21,10/27/21,10/28/21,10/29/21,10/30/21,10/31/21,11/01/21,11/02/21,11/03/21,11/04/21,11/05/21,11/06/21,11/07/21,11/08/21,11/09/21,11/10/21,11/11/21,11/12/21,11/13/21,11/14/21,11/15/21,11/16/21,11/17/21,11/18/21,11/19/21,11/20/21,11/21/21,11/22/21,11/23/21,11/24/21,11/25/21,11/26/21,11/27/21,11/28/21,11/29/21,11/30/21,12/01/21,12/02/21,12/03/21,12/04/21,12/05/21,12/06/21,12/07/21,12/08/21,12/09/21,12/10/21,12/11/21,12/12/21,12/13/21,12/14/21,12/15/21,12/16/21,12/17/21,12/18/21,12/19/21,12/20/21,12/21/21,12/22/21,12/23/21,12/24/21,12/25/21,12/26/21,12/27/21,12/28/21,12/29/21,12/30/21,12/31/21,01/01/22,01/02/22,01/03/22,01/04/22,01/05/22,01/06/22,01/07/22,01/08/22,01/09/22,01/10/22,01/11/22,01/12/22,01/13/22,01/14/22,01/15/22,01/16/22,01/17/22,01/18/22,01/19/22,01/20/22,01/21/22,01/22/22,01/23/22,01/24/22,01/25/22,01/26/22,01/27/22,01/28/22,01/29/22,01/30/22,01/31/22,02/01/22,02/02/22,02/03/22,02/04/22,02/05/22,02/06/22,02/07/22,02/08/22,02/09/22,02/10/22,02/11/22,02/12/22,02/13/22,02/14/22,02/15/22,02/16/22,02/17/22,02/18/22,02/19/22,02/20/22,02/21/22,02/22/22,02/23/22,02/24/22,02/25/22,02/26/22,02/27/22,02/28/22,03/01/22,03/02/22,03/03/22,03/04/22,03/05/22,03/06/22,03/07/22,03/08/22,03/09/22,03/10/22,03/11/22,03/12/22,03/13/22,03/14/22,03/15/22,03/16/22,03/17/22,03/18/22,03/19/22,03/20/22,03/21/22,03/22/22,03/23/22,03/24/22,03/25/22,03/26/22,03/27/22,03/28/22,03/29/22,03/30/22,03/31/22,04/01/22,04/02/22,04/03/22,04/04/22,04/05/22,04/06/22,04/07/22,04/08/22,04/09/22,04/10/22,04/11/22,04/12/22,04/13/22,04/14/22,04/15/22,04/16/22,04/17/22,04/18/22,04/19/22,04/20/22,04/21/22,04/22/22,04/23/22,04/24/22,04/25/22,04/26/22,04/27/22,04/28/22,04/29/22,04/30/22,05/01/22,05/02/22,05/03/22,05/04/22,05/05/22,05/06/22,05/07/22,05/08/22,05/09/22,05/10/22,05/11/22,05/12/22,05/13/22,05/14/22,05/15/22,05/16/22,05/17/22,05/18/22,05/19/22,05/20/22,05/21/22,05/22/22,05/23/22,05/24/22,05/25/22,05/26/22,05/27/22,05/28/22,05/29/22,05/30/22,05/31/22,06/01/22,06/02/22,06/03/22,06/04/22,06/05/22,06/06/22,06/07/22,06/08/22,06/09/22,06/10/22,06/11/22,06/12/22,06/13/22,06/14/22,06/15/22,06/16/22,06/17/22,06/18/22,06/19/22,06/20/22,06/21/22,06/22/22,06/23/22,06/24/22,06/25/22,06/26/22,06/27/22,06/28/22,06/29/22,06/30/22,07/01/22,07/02/22,07/03/22,07/04/22,07/05/22,07/06/22,07/07/22,07/08/22,07/09/22,07/10/22,07/11/22,07/12/22,07/13/22,07/14/22,07/15/22,07/16/22,07/17/22,07/18/22,07/19/22,07/20/22,07/21/22,07/22/22,07/23/22,07/24/22,07/25/22,07/26/22,07/27/22,07/28/22,07/29/22,07/30/22,07/31/22,08/01/22,08/02/22,08/03/22,08/04/22,08/05/22,08/06/22,08/07/22,08/08/22,08/09/22,08/10/22,08/11/22,08/12/22,08/13/22,08/14/22,08/15/22,08/16/22,08/17/22,08/18/22,08/19/22,08/20/22,08/21/22,08/22/22,08/23/22,08/24/22,08/25/22,08/26/22,08/27/22,08/28/22,08/29/22,08/30/22,08/31/22,09/01/22,09/02/22,09/03/22,09/04/22,09/05/22,09/06/22,09/07/22,09/08/22,09/09/22,09/10/22,09/11/22,09/12/22,09/13/22,09/14/22,09/15/22,09/16/22,09/17/22,09/18/22,09/19/22,09/20/22,09/21/22,09/22/22,09/23/22,09/24/22,09/25/22,09/26/22,09/27/22,09/28/22,09/29/22,09/30/22,10/01/22,10/02/22,10/03/22,10/04/22,10/05/22,10/06/22,10/07/22,10/08/22,10/09/22,10/10/22,10/11/22,10/12/22,10/13/22,10/14/22,10/15/22,10/16/22,10/17/22,10/18/22,10/19/22,10/20/22,10/21/22,10/22/22,10/23/22,10/24/22,10/25/22,10/26/22,10/27/22,10/28/22,10/29/22,10/30/22,10/31/22,11/01/22,11/02/22,11/03/22,11/04/22,11/05/22,11/06/22,11/07/22,11/08/22,11/09/22,11/10/22,11/11/22,11/12/22,11/13/22,11/14/22,11/15/22,11/16/22,11/17/22,11/18/22,11/19/22,11/20/22,11/21/22,11/22/22,11/23/22,11/24/22,11/25/22,11/26/22,11/27/22,11/28/22,11/29/22,11/30/22,12/01/22,12/02/22,12/03/22,12/04/22,12/05/22,12/06/22,12/07/22,12/08/22,12/09/22,12/10/22,12/11/22,12/12/22,12/13/22,12/14/22,12/15/22,12/16/22,12/17/22,12/18/22,12/19/22,12/20/22,12/21/22,12/22/22,12/23/22,12/24/22,12/25/22,12/26/22,12/27/22,12/28/22,12/29/22,12/30/22,12/31/22,01/01/23,01/02/23,01/03/23,01/04/23,01/05/23,01/06/23,01/07/23,01/08/23,01/09/23,01/10/23,01/11/23,01/12/23,01/13/23,01/14/23,01/15/23,01/16/23,01/17/23,01/18/23,01/19/23,01/20/23,01/21/23,01/22/23,01/23/23,01/24/23,01/25/23,01/26/23,01/27/23,01/28/23,01/29/23,01/30/23,01/31/23,02/01/23,02/02/23,02/03/23,02/04/23,02/05/23,02/06/23,02/07/23,02/08/23,02/09/23,02/10/23,02/11/23,02/12/23,02/13/23,02/14/23,02/15/23,02/16/23,02/17/23,02/18/23,02/19/23,02/20/23,02/21/23,02/22/23,02/23/23,02/24/23,02/25/23,02/26/23,02/27/23,02/28/23,03/01/23,03/02/23,03/03/23,03/04/23,03/05/23,03/06/23,03/07/23,03/08/23,03/09/23,03/10/23,03/11/23,03/12/23,03/13/23,03/14/23,03/15/23,03/16/23,03/17/23,03/18/23,03/19/23,03/20/23,03/21/23,03/22/23,03/23/23,03/24/23,03/25/23,03/26/23,03/27/23,03/28/23,03/29/23,03/30/23,03/31/23,04/01/23,04/02/23,04/03/23,04/04/23,04/05/23,04/06/23,04/07/23,04/08/23,04/09/23,04/10/23,04/11/23,04/12/23,04/13/23,04/14/23,04/15/23,04/16/23,04/17/23,04/18/23,04/19/23,04/20/23,04/21/23,04/22/23,04/23/23,04/24/23,04/25/23,04/26/23,04/27/23,04/28/23,04/29/23,04/30/23,05/01/23,05/02/23,05/03/23,05/04/23,05/05/23,05/06/23,05/07/23
,,0,0,170,213,297,454,640,827,969,1075,1423,2018,2776,3766,5232,6535,7515,9553,12590,16195,20244,24300,27656,29921,33653,38532,44215,50117,56099,60821,63901,68032,74092,80355,86904,93091,97432,99968,103631,108819,114099,119015,122366,125246,127114,128714,131182,134508,137927,140976,143084,144460,146171,148356,150845,152937,154841,156113,156811,157926,159399,160827,162291,163209,163830,164253,164982,166076,167295,168498,169478,170155,170496,171184,172037,172951,173760,174491,174953,175270,175812,176542,177374,177792,178318,178655,178874,179285,179902,180555,181083,181528,181902,182080,182216,182523,183021,183549,183985,184270,184434,184729,185155,185673,185956,186309,186609,186781,187040,187558,188425,189190,190180,190750,190973,191420,191960,192470,193040,193613,193939,194140,194556,195014,195495,195966,196393,196687,196831,197154,197550,198001,198423,198850,199127,199259,199587,200057,200598,201157,201680,202123,202302,202757,203283,203985,204678,205483,206026,206238,206766,207521,208434,209299,210213,210776,211081,211879,212830,213942,215112,216116,216827,217148,218253,219445,220990,222494,223866,224626,225118,226658,228186,229938,231559,233216,234135,234699,236128,237616,239238,240785,242178,243011,243546,244723,246044,247456,248971,250469,251575,252154,253567,254948,256694,258283,259950,261178,261940,263429,265429,267608,269969,272143,273535,274226,275881,277695,279910,282299,284632,286416,287290,289124,291285,294024,296953,299882,302079,303235,305649,309235,313734,318407,323477,327103,329379,333572,338939,346187,354090,362066,367736,371410,377866,387303,399701,413610,427660,438746,446201,458233,474177,493426,513273,532680,546671,557207,572442,591784,612989,635272,656840,672767,682892,698886,718499,741209,764731,786112,801912,810759,825461,845831,869512,893260,915577,930339,939150,954220,973620,995655,1018407,1038562,1053503,1062285,1075580,1094795,1117988,1142420,1164630,1180331,1190551,1206999,1229789,1257411,1286443,1313678,1334275,1346765,1365837,1392741,1424091,1456041,1485753,1507449,1521349,1541633,1570592,1604565,1625679,1638819,1650371,1660180,1675892,1703436,1734483,1754027,1764271,1774305,1783131,1797450,1824906,1852853,1878958,1903503,1920169,1928640,1942135,1964722,1988839,2009239,2027549,2040981,2047575,2056745,2075207,2094683,2111507,2126540,2138116,2143131,2149881,2165401,2181216,2194580,2207148,2217099,2221309,2227172,2239477,2252901,2264412,2274435,2282815,2285907,2290107,2299200,2309482,2318857,2327397,2332983,2336744,2341132,2350364,2360360,2369569,2378282,2386053,2389074,2393481,2403645,2414955,2424853,2434321,2441982,2445432,2450123,2461089,2472405,2482541,2492196,2500495,2503857,2508707,2520224,2534226,2547388,2559946,2570414,2575249,2582098,2597887,2616249,2632985,2648685,2661906,2667861,2676764,2696219,2718863,2740772,2760807,2776590,2784172,2795172,2815561,2839544,2860960,2876442,2887038,2894182,2901203,2912703,2936424,2962176,2985465,3003518,3012371,3024491,3051213,3079761,3104821,3127903,3145588,3154392,3166689,3194652,3224022,3249454,3272414,3290409,3299072,3311258,3336508,3361510,3382911,3402067,3417110,3423759,3432872,3453839,3474681,3491829,3507283,3519292,3524609,3531996,3548738,3565198,3574860,3582489,3591083,3595354,3600595,3612905,3624205,3632627,3640204,3646024,3648026,3649824,3653492,3660635,3667424,3672597,3676287,3677893,3680331,3685436,3689922,3692856,3695129,3697438,3698574,3700289,3703826,3706688,3708968,3710811,3712122,3712638,3713570,3715273,3716714,3717876,3718909,3719646,3719922,3720531,3721600,3722504,3723334,3724075,3724558,3724781,3725305,3726204,3727071,3727782,3728451,3728960,3729168,3729724,3730790,3731753,3732712,3733662,3734455,3734766,3735569,3737333,3738960,3740481,3742100,3743381,3743879,3745312,3747652,3749948,3752174,3754294,3755888,3756525,3758190,3761289,3764135,3766772,3769302,3771265,3772048,3774169,3777925,3781467,3784998,3788539,3791330,3792471,3795395,3800962,3806607,3812056,3817844,3822484,3824552,3829078,3838000,3846756,3855446,3864288,3871109,3874205,3880778,3893680,3906402,3918029,3928432,3936838,3940576,3947665,3962246,3976991,3989712,4001789,4011268,4015314,4022329,4037452,4051609,4064004,4075143,4083694,4086974,4093854,4107245,4119473,4129746,4138629,4145667,4148446,4153858,4165118,4175574,4184661,4193073,4199423,4202073,4207841,4220490,4231869,4241368,4249758,4255908,4258556,4264226,4276448,4287564,4297706,4306923,4313943,4316581,4322844,4335489,4347551,4358888,4370042,4378531,4381943,4390084,4409245,4427224,4444525,4461200,4474486,4479665,4491536,4517923,4545227,4569576,4592146,4609225,4616678,4628161,4652566,4688714,4725182,4758927,4782697,4794558,4818851,4866050,4916900,4966644,5012732,5046705,5065739,5100327,5163332,5226523,5287749,5350296,5392624,5417400,5464062,5538609,5614334,5686199,5750285,5795217,5820759,5865104,5938720,6012738,6080749,6143274,6185762,6208827,6251336,6320679,6387887,6445564,6496691,6531318,6546855,6578440,6638654,6691084,6738347,6779610,6808129,6820361,6847317,6895574,6936489,6971473,6993367,7003790,7014197,7038670,7082008,7123661,7165126,7194091,7208316,7222895,7258844,7323335,7387819,7444104,7499981,7537023,7560765,7614484,7700593,7789013,7873102,7953902,8011267,8046871,8129619,8256396,8396572,8541183,8685313,8781612,8843536,8982820,9176291,9371174,9570328,9758220,9883065,9957913,10117037,10347899,10587402,10824583,11034424,11167727,11250574,11428749,11679772,11927275,12157411,12364044,12486342,12560453,12719053,12947859,13177916,13391111,13569898,13689536,13753779,13893472,14112258,14320674,14510816,14682628,14791282,14846820,14975654,15169740,15375401,15588290,15778527,15900909,15980806,16146963,16394946,16656529,16910942,17149656,17305558,17394566,17602546,17887641,18195046,18489933,18744628,18887795,18977047,19214821,19519668,19827615,20113824,20358022,20496250,20565981,20772960,21047364,21307343,21539337,21721451,21814586,21861184,22016542,22227367,22416312,22584053,22726900,22803005,22845747,22986149,23168379,23327169,23477846,23538687,23590599,23624775,23661711,23820272,23999705,24155423,24274887,24329313,24356306,24475158,24614574,24730275,24825018,24903361,24937386,24953240,25040172,25146817,25236719,25317137,25384354,25411342,25424695,25509574,25604474,25681676,25746733,25803711,25823820,25833464,25899117,25967222,26021037,26065287,26105248,26119046,26125990,26173060,26219723,26255124,26263463,26296072,26306690,26313143,26360050,26411578,26456515,26498927,26538374,26551156,26558277,26567645,26638944,26721031,26792342,26857649,26877398,26889686,26976698,27070310,27152187,27189437,27266965,27290099,27303375,27408873,27533539,27647114,27748510,27835749,27862929,27877664,27994552,28132670,28257786,28368010,28462907,28486817,28500394,28621112,28757745,28885242,28996128,29091702,29115252,29129568,29260601,29405316,29540913,29657873,29766435,29791740,29804885,29939363,30082741,30204848,30308516,30398009,30420270,30432240,30552480,30670536,30766674,30842133,30904245,30919964,30927996,31012098,31096457,31165335,31221576,31270266,31283727,31290939,31357113,31424618,31480555,31527951,31571507,31582689,31589233,31643672,31706778,31759187,31802074,31837735,31847454,31852555,31903011,31955091,31999243,32035119,32067513,32075649,32080546,32126693,32174194,32211070,32241498,32270223,32278135,32282293,32325188,32371096,32410525,32444189,32474481,32482028,32486382,32533528,32585130,32627996,32667315,32702274,32710389,32715306,32770195,32828524,32882327,32931786,32979912,32993560,33001845,33083043,33183209,33275609,33354081,33428262,33449193,33460698,33475288,33602490,33752807,33895575,34011117,34037757,34054748,34199399,34342909,34467298,34573515,34664504,34686563,34699758,34826474,34954776,35061119,35145724,35215986,35232985,35243567,35335990,35427277,35497121,35553308,35599129,35609753,35617477,35659153,35697170,35761469,35810313,35847946,35856336,35861068,35911573,35957265,35994178,36025218,36052506,36058640,36063052,36102016,36139985,36170383,36197337,36223118,36229176,36232717,36269243,36307197,36339021,36366990,36393172,36399615,36403299,36442740,36485264,36520098,36549857,36577545,36584136,36588103,36627732,36673507,36711329,36744609,36774898,36783321,36787581,36833641,36882422,36927377,36965277,36997554,37005763,37010511,37058776,37109229,37154290,37194405,37229058,37236930,37241276,37245965,37292703,37332524,37362483,37385468,37390360,37392895,37427886,37461202,37485918,37505944,37518490,37521547,37523251,37548971,37570841,37587207,37599040,37608759,37611038,37612352,37627752,37642161,37653413,37663169,37671883,37673923,37675216,37690257,37706820,37720723,37733503,37744623,37746907,37748511,37766768,37787121,37803174,37816530,37828893,37831254,37832743,37851619,37871328,37887612,37901573,37915003,37917602,37919321,37940569,37962157,37980984,37997884,38012219,38015180,38017138,38036024,38059268,38082402,38104758,38124141,38128453,38130561,38157214,38181474,38198513,38207689,38215068,38216189,38216869,38226679,38236655,38244913,38252291,38258793,38259970,38260616,38270418,38279600,38287207,38293703,38299145,38300264,38300916,38309587,38316799,38322981,38328119,38332393,38333030,38333542,38339919,38344798,38348883,38352413,38355303,38355832,38356181,38360779,38364547,38367528,38369954,38370240,38370571,38370845,38371117,38375860,38378707,38381345,38383348,38383666,38383879,38386989,38389574,38391643,38393449,38394899,38395144,38395333,38397855,38399919,38401600,38402994,38404171,38404369,38404512,38404690,38407174,38408850,38410261,38411062,38411062,38411062
